Date_Time,Climate Temperature (˚F),Climate Humidity (%Rh),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPF (micromol/s),DLI (mol/m^2*d),CO2 Reading (ppm)
21-03-06 09:15:00,73,35.3,0,0,0,100,0,0,202.6073065,0.656388274,406.370967741935
21-03-06 09:20:00,73.2,35.9,0,0,0,100,0,0,217.4778254,0.70539146,405
21-03-06 09:25:00,73.2,36.5,0,0,0,100,0,0,200.6361935,0.754243129,405
21-03-06 09:30:00,73.2,37.3,0,0,0,100,0,0,187.6205556,0.798983889,402
21-03-06 09:35:00,73.4,37.8,0,0,0,100,0,0,197.647129,0.843768161,401
21-03-06 09:40:00,73.5,38.1,0,0,0,100,0,0,243.5359032,0.89667229,403.435483870968
21-03-06 09:45:00,73.4,38.1,0,0,0,100,0,0,294.4636129,0.960110258,405.746031746032
21-03-06 09:50:00,73.3,38.3,0,0,0,100,0,0,297.5854839,1.030027742,404
21-03-06 09:55:00,73.3,38.5,0,0,0,100,0,0,293.3940161,1.100450968,402
21-03-06 10:00:00,73,38.9,0,0,0,100,0,0,264.9883333,1.163146667,400
21-03-06 10:05:00,72.9,39,0,0,0,100,0,0,310.4705714,1.22778,415.5
21-03-06 10:10:00,73,38.9,0,0,0,100,0,0,377.567129,1.307964194,425
21-03-06 10:15:00,72.7,38.5,0,0,0,100,0,0,388.9552903,1.399575968,425
21-03-06 10:20:00,72.5,38.3,0,0,0,100,0,0,379.3989677,1.488574516,423.079365079365
21-03-06 10:25:00,72.4,38,0,0,0,100,0,0,350.8185161,1.574982903,420.258064516129
21-03-06 10:30:00,72.6,38,0,0,0,100,0,0,342.3140476,1.654590952,416
21-03-06 10:35:00,72.8,38.2,0,0,0,100,0,0,366.1386667,1.736706667,411
21-03-06 10:40:00,72.8,38,0,0,0,100,0,0,385.4482258,1.82529629,467.698412698413
21-03-06 10:45:00,73,38.1,0,0,0,100,0,0,264.2632097,1.898220645,748.854838709677
21-03-06 10:50:00,73.1,37.9,0,0,0,100,0,0,247.7676774,1.953703548,1012.56451612903
21-03-06 10:55:00,73.1,38,0,0,0,100,0,0,209.2603226,2.002712581,1112.38709677419
21-03-06 11:00:00,73,38.6,0,0,0,100,0,0,353.7389355,2.064381613,1080.38709677419
21-03-06 11:05:00,73.2,39.7,0,0,0,100,0,0,500.4554127,2.171592063,1012.70967741935
21-03-06 11:10:00,73.6,40.1,0,0,0,100,0,0,283.142254,2.26096254,982.238095238095
21-03-06 11:15:00,73.9,40.3,0,0,0,100,0,0,304.2085645,2.323775806,1017.52380952381
21-03-06 11:20:00,73.7,40.7,0,0,0,100,0,0,506.6604286,2.41269381,986.746031746032
21-03-06 11:25:00,73.4,41.4,0,0,0,100,0,0,317.0787419,2.501789032,1005.16129032258
21-03-06 11:30:00,73.3,42,0,0,0,100,0,0,381.6881111,2.582786667,992.032258064516
21-03-06 11:35:00,73.6,42.2,0,0,0,100,0,0,453.7647619,2.669764286,1009.1935483871
21-03-06 11:40:00,73.8,42.4,0,0,0,100,0,0,406.4700968,2.782175806,984.428571428571
21-03-06 11:45:00,73.7,42.3,0,0,0,100,0,0,367.7557419,2.87762129,1003.38709677419
21-03-06 11:50:00,72.8,42.6,0,0,0,100,0,0,443.6532903,2.985060323,990.032258064516
21-03-06 11:55:00,73.2,43.1,0,0,0,100,0,0,345.9736774,3.069443871,1007.12903225806
21-03-06 12:00:00,73.3,41.7,0,0,0,100,0,0,555.8824762,3.171006508,983.483870967742
21-03-06 12:05:00,73.2,41.1,0,0,0,100,0,0,553.8394603,3.300598889,1011
21-03-06 12:10:00,73.7,40.3,0,0,0,100,0,0,405.4188095,3.424019048,827.920634920635
21-03-06 12:15:00,73.1,39.9,0,0,0,100,0,0,517.0952381,3.540481111,704.222222222222
21-03-06 12:20:00,73.2,40.4,0,0,0,100,0,0,329.7601935,3.629104839,871.68253968254
21-03-06 12:25:00,74.6,39.4,0,0,0,100,0,0,409.0909365,3.707936349,1072.06349206349
21-03-06 12:30:00,74.6,38.6,0,0,0,100,0,0,422.8074516,3.817090645,1056.29032258065
21-03-06 12:35:00,74.3,38.5,0,0,0,100,0,0,615.852129,3.916848065,993.129032258064
21-03-06 12:40:00,74.6,38.5,0,0,0,100,0,0,535.705871,4.04866129,984.838709677419
21-03-06 12:45:00,74.9,37.4,0,0,0,100,0,0,410.8552903,4.15446871,1013.25806451613
21-03-06 12:50:00,74.6,37.3,0,0,0,100,0,0,407.435129,4.243967419,979.096774193548
21-03-06 12:55:00,74.3,37.1,0,0,0,100,0,0,442.685619,4.339628095,1009.61290322581
21-03-06 13:00:00,73.5,37.5,0,0,0,100,0,0,456.3085484,4.442117097,982.285714285714
21-03-06 13:05:00,75.3,37.1,0,0,0,100,0,0,397.8270476,4.549145397,1005.54838709677
21-03-06 13:10:00,76.3,34.1,0,0,0,100,59.83,23.4,341.1158095,4.630659524,985.032258064516
21-03-06 13:15:00,75.7,29.8,0,0,0,100,69.5,0,379.2000323,4.716330806,1013.85714285714
21-03-06 13:20:00,76.2,30.6,0,0,0,100,0,0,447.7909048,4.815477302,990.193548387097
21-03-06 13:25:00,75.1,32.4,0,0,0,100,0,0,428.9283871,4.909710968,1013.2380952381
21-03-06 13:30:00,74.8,33.9,0,0,0,100,0,0,489.3541613,5.023593871,983.161290322581
21-03-06 13:35:00,75,34.2,0,0,0,100,0,0,508.9379841,5.138764127,1006.45161290323
21-03-06 13:40:00,75.6,34.7,0,0,0,100,0,0,416.1600484,5.240114516,990.825396825397
21-03-06 13:45:00,76.1,34.3,0,0,0,100,0,0,412.3022063,5.338694921,1017.88709677419
21-03-06 13:50:00,75,35,0,0,0,100,0,0,350.6931935,5.427433548,983.161290322581
21-03-06 13:55:00,74.1,35.6,0,0,0,100,0,0,389.136381,5.510633333,1009.77419354839
21-03-06 14:00:00,73.5,36.3,0,0,0,100,0,0,360.3515484,5.598214677,978.079365079365
21-03-06 14:05:00,73.6,36.6,0,0,0,100,0,0,337.2477258,5.679034355,1013
21-03-06 14:10:00,73.3,36.6,0,0,0,100,0,0,309.9517903,5.754580968,984.91935483871
21-03-06 14:15:00,73.1,37.5,0,0,0,100,0,0,318.4076129,5.823899677,1018.77777777778
21-03-06 14:20:00,74.3,37.6,0,0,0,100,0,0,291.1042222,5.897052381,993.064516129032
21-03-06 14:25:00,74.8,37.1,0,0,0,100,0,0,276.4160159,5.961361905,1003.74193548387
21-03-06 14:30:00,74.8,37,0,0,0,100,0,0,267.4516825,6.024174603,1012.66666666667
21-03-06 14:35:00,75.3,37.2,0,0,0,100,0,0,261.935129,6.08428,979.145161290323
21-03-06 14:40:00,75.6,37.5,0,0,0,100,0,0,263.1269677,6.144456129,1014.8064516129
21-03-06 14:45:00,75.6,37.3,0,0,0,100,0,0,323.3822698,6.212815397,983.661290322581
21-03-06 14:50:00,75.1,37.8,0,0,0,100,0,0,334.6077419,6.285913548,1007.57142857143
21-03-06 14:55:00,74.2,38.8,0,0,0,100,0,0,267.2986129,6.357192258,989.064516129032
21-03-06 15:00:00,73.7,39.1,0,0,0,100,0,0,231.0704839,6.413958387,1010.77419354839
21-03-06 15:05:00,73.4,39.1,0,0,0,100,0,0,255.0394286,6.470105873,988
21-03-06 15:10:00,72.6,39.6,0,0,0,100,0,0,290.6528387,6.537016774,1012.04761904762
21-03-06 15:15:00,72.3,40.3,0,0,0,100,0,0,285.0520484,6.604582742,992.338709677419
21-03-06 15:20:00,72.7,40.7,0,0,0,100,0,0,246.762746,6.666106825,1002.22580645161
21-03-06 15:25:00,72.8,40.6,0,0,0,100,0,0,238.1388889,6.724524444,1006.06451612903
21-03-06 15:30:00,72.5,40.9,0,0,0,100,0,0,222.145,6.778729048,987.698412698413
21-03-06 15:35:00,72.5,41.3,0,0,0,100,0,0,182.3164516,6.826340968,1015.38709677419
21-03-06 15:40:00,72.6,41.3,0,0,0,100,0,0,161.3384516,6.865726129,988.677419354839
21-03-06 15:45:00,72.6,41.1,0,0,0,100,0,0,135.8724516,6.899663226,1020.51612903226
21-03-06 15:50:00,72.3,41,0,0,0,100,0,0,147.7888889,6.931206349,988
21-03-06 15:55:00,72.3,40.9,0,0,0,100,0,0,206.0849032,6.97509371,1021.11111111111
21-03-06 16:00:00,72.5,41.4,0,0,0,100,0,0,167.0755484,7.019723065,995.048387096774
21-03-06 16:05:00,72.9,41.5,0,0,0,100,0,0,114.614619,7.05192619,940.507936507937
21-03-06 16:10:00,73.3,41,0,0,0,100,0,0,139.8053016,7.079883175,897.52380952381
21-03-06 16:15:00,73.5,40.5,0,0,0,100,0,0,146.4365079,7.114370952,853.274193548387
21-03-06 16:20:00,73.3,40.3,0,0,0,100,0,0,124.0276508,7.145886667,811.571428571429
21-03-06 16:25:00,72.8,40.5,0,0,0,100,0,0,117.2496349,7.173462381,772.290322580645
21-03-06 16:30:00,73.1,40.9,0,0,0,100,0,0,99.08274444,7.198895873,737.333333333333
21-03-06 16:35:00,73.2,40.7,0,0,0,100,0,0,83.75881111,7.219773333,706.822580645161
21-03-06 16:40:00,72.7,40.5,0,0,0,100,0,0,61.99905161,7.236596613,681.412698412699
21-03-06 16:45:00,72.9,40.8,0,0,0,100,0,0,61.47287742,7.250449839,653.587301587302
21-03-06 16:50:00,72.9,40.3,0,0,0,100,0,0,58.93877581,7.264254677,635.936507936508
21-03-06 16:55:00,72.6,40,0,0,0,100,0,0,51.38650968,7.277306129,620.177419354839
21-03-06 17:00:00,72.8,40,0,0,0,100,0,0,43.85853968,7.288276825,605.460317460317
21-03-06 17:05:00,72.5,39.7,0,0,0,100,0,0,48.42919206,7.298783333,588.111111111111
21-03-06 17:10:00,72.5,40.2,0,0,0,100,0,0,42.72158871,7.309418226,574.758064516129
21-03-06 17:15:00,73.1,40,0,0,0,100,0,0,34.3455,7.31829,562.936507936508
21-03-06 17:20:00,72.9,39.3,0,0,0,100,0,0,25.43297097,7.325067742,548.349206349206
21-03-06 17:25:00,72.9,39.5,0,0,0,100,0,0,19.98524921,7.330319048,537.365079365079
21-03-06 17:30:00,73,39.1,0,0,0,100,0,0,21.61712903,7.335046129,525.666666666667
21-03-06 17:35:00,73,38.6,0,0,0,100,0,0,19.10923548,7.339783226,517.483870967742
21-03-06 17:40:00,72.8,38.3,0,0,0,100,0,0,14.06577143,7.343651429,509.935483870968
21-03-06 17:45:00,72.5,38.2,0,0,0,100,0,0,10.96171935,7.346651613,500.338709677419
21-03-06 17:50:00,72.5,38.1,0,0,0,100,0,0,7.528453333,7.348786667,493.693548387097
21-03-06 17:55:00,72.5,38,0,0,0,100,0,0,5.59356,7.350280645,485.492063492063
21-03-06 18:00:00,72.4,37.8,0,0,0,100,0,0,4.090412581,7.351395161,480.68253968254
21-03-06 18:05:00,72.4,37.5,0,0,0,100,0,0,3.366609355,7.352255484,473.873015873016
21-03-06 18:10:00,72.3,37.3,0,0,0,100,0,0,137.3887258,7.358113871,474.806451612903
21-03-06 18:15:00,72.6,37.1,0,0,0,100,0,0,348.713,7.428118571,727.516129032258
21-03-06 18:20:00,72.9,36.8,0,0,0,100,0,0,351.9350645,7.509746129,1021.87096774194
21-03-06 18:25:00,73,36.4,0,0,0,100,0,0,348.154254,7.591395873,1074.35483870968
21-03-06 18:30:00,73,36,0,0,0,100,0,0,348.1165238,7.672650635,985.41935483871
21-03-06 18:35:00,73,35.6,0,0,0,100,0,0,347.1309032,7.753553871,983.238095238095
21-03-06 18:40:00,72.8,35.4,0,0,0,100,0,0,347.4662903,7.833275161,981.741935483871
21-03-06 18:45:00,72.8,35.3,0,0,0,100,0,0,347.1407097,7.914426129,1012.54838709677
21-03-06 18:50:00,73,35,0,0,0,100,0,0,347.7941935,7.994862258,953.129032258065
21-03-06 18:55:00,73,34.8,0,0,0,100,0,0,347.5786774,8.075483548,978.096774193548
21-03-06 19:00:00,72.8,34.5,0,0,0,100,0,0,348.8164194,8.155085645,975
21-03-06 19:05:00,72.6,34.5,0,0,0,100,0,0,349.0073065,8.235514516,1010.80952380952
21-03-06 19:10:00,72.6,34.3,28,28,29,98,0,0,349.2108065,8.316111935,992.774193548387
21-03-06 19:15:00,73.3,34.1,100,100,100,10.27,0,0,348.8470484,8.396745161,1016.25806451613
21-03-06 19:20:00,75,33,100,100,100,0,0,0,348.8000323,8.47741,993.693548387097
21-03-06 19:25:00,75.1,32.2,100,100,100,0,0,0,348.7705556,8.55783254,972.887096774194
21-03-06 19:30:00,74,31.8,100,100,100,0,0,0,349.4421935,8.6388,983.645161290323
21-03-06 19:35:00,74,32.5,100,100,100,0,0,0,349.9620952,8.720243333,954.548387096774
21-03-06 19:40:00,72,32.6,100,100,100,0,0,0,350.688,8.800844098,990
21-03-06 19:45:00,72.8,33.8,100,100,100,0,0,0,350.9055484,8.881279677,962.903083700441
21-03-06 19:50:00,70.8,34.6,100,100,100,0,0,0,351.3622222,8.962203333,1003.58064516129
21-03-06 19:55:00,68.6,34.8,100,100,100,0,0,0,351.9234444,9.044006667,956.709677419355
21-03-06 20:00:00,67.7,35,100,100,100,0,0,0,351.9551452,9.124827903,995.048387096774
21-03-06 20:05:00,68,34.4,100,100,100,0,0,0,352.0305714,9.206081429,985.52380952381
21-03-06 20:10:00,70.4,35.1,100,100,100,0,0,0,351.9425,9.2874,955.806451612903
21-03-06 20:15:00,71,35.4,100,100,100,0,0,0,352.4130159,9.368825079,999.645161290323
21-03-06 20:20:00,71,36,100,100,100,0,0,0,352.1529355,9.449859194,953.177419354839
21-03-06 20:25:00,70.3,36.7,100,100,100,0,0,0,352.656,9.531428387,985.809523809524
21-03-06 20:30:00,68.2,36.5,100,100,100,0,0,0,352.142129,9.612436452,975.677419354839
21-03-06 20:35:00,66.9,36.2,100,100,100,0,0,0,352.3072581,9.69380129,968.290322580645
21-03-06 20:40:00,66.1,35.8,100,100,100,0,0,0,352.1425873,9.775349365,998.032258064516
21-03-06 20:45:00,65.3,35.2,100,100,100,0,0,0,352.4358413,9.856781429,951.774193548387
21-03-06 20:50:00,65.9,34.6,100,100,100,0,0,0,352.4591935,9.937821452,996.68253968254
21-03-06 20:55:00,66.5,34,100,100,100,0,0,0,352.5663492,10.0202127,863.967741935484
21-03-06 21:00:00,66,33.4,100,100,100,0,0,0,352.2740645,10.10235806,728.396825396825
21-03-06 21:05:00,65.4,32.9,100,100,100,0,0,0,352.347,10.18344286,630.774193548387
21-03-06 21:10:00,65.4,32.7,100,100,100,0,0,0,352.043629,10.26598548,562.031746031746
21-03-06 21:15:00,65.6,32.2,100,100,100,0,0,0,352.3889048,10.34850476,511.365079365079
21-03-06 21:20:00,65.6,31.7,100,100,100,0,0,0,352.3967097,10.43054677,471.129032258065
21-03-06 21:25:00,65.6,31.5,100,100,100,0,0,0,352.0493333,10.51283333,448.532258064516
21-03-06 21:30:00,65.9,31.1,100,100,100,0,0,0,351.7973871,10.59502903,429.47619047619
21-03-06 21:35:00,65.8,30.6,100,100,100,0,0,0,352.2499355,10.67620645,419.354838709677
21-03-06 21:40:00,65.7,30.4,100,100,100,0,0,0,351.9780484,10.75837419,411
21-03-06 21:45:00,65.8,30,100,100,100,0,0,0,351.9631111,10.84005873,407
21-03-06 21:50:00,66,29.6,100,100,100,0,0,0,351.9306452,10.92213548,401.225806451613
21-03-06 21:55:00,66,29.2,100,100,100,0,0,0,352.271129,11.00434032,405.460317460317
21-03-06 22:00:00,66,29,100,100,100,0,0,0,351.876,11.08695238,419
21-03-06 22:05:00,66.1,28.7,100,100,100,0,0,0,352.002381,11.16911905,414.58064516129
21-03-06 22:10:00,66.1,28.7,100,100,100,0,0,0,15.795,11.24,410
21-03-06 22:15:00,65.9,28.8,100,100,100,0,0,0,15.55915238,11.24365556,408
21-03-06 22:20:00,65.7,29,100,100,100,0,0,0,15.83482857,11.24738254,407
21-03-06 22:25:00,65.7,29.2,100,100,100,0,0,0,15.75611613,11.25102258,406
21-03-06 22:30:00,65.9,29.2,100,100,100,0,0,0,15.8442,11.25476774,406
21-03-06 22:35:00,66.1,29.4,100,100,100,0,0,0,15.7458,11.2584254,403
21-03-06 22:40:00,65.6,29.6,100,100,100,0,0,0,15.67120645,11.26217097,404
21-03-06 22:45:00,65.5,29.6,100,100,100,0,0,0,16.00925806,11.26581613,404
21-03-06 22:50:00,66.1,29.6,100,100,100,0,0,0,15.87594194,11.26946129,404
21-03-06 22:55:00,66.1,29.6,100,100,100,0,0,0,15.72040645,11.27318065,403
21-03-06 23:00:00,65.5,29.7,100,100,100,0,0,0,15.78547742,11.27684516,402.096774193548
21-03-06 23:05:00,65.7,29.7,100,100,100,0,0,0,15.64819355,11.28050968,402.095238095238
21-03-06 23:10:00,66.1,29.4,88,88,88,0,0,0,15.8672129,11.28425484,402
21-03-06 23:15:00,65.4,29.2,0,0,0,0,0,0,15.7212,11.2879,402
21-03-06 23:20:00,64.1,29.3,0,0,0,0,0,0,15.93545806,11.29161452,401
21-03-06 23:25:00,64.4,28.5,0,0,0,0,0,0,15.81166452,11.29529032,402
21-03-06 23:30:00,64.6,27.5,0,0,0,0,0,0,16.041,11.29894355,401
21-03-06 23:35:00,64.4,26.7,0,0,0,0,0,0,15.7458,11.30268413,401
21-03-06 23:40:00,64.8,26.1,0,0,0,0,0,0,15.82674194,11.30638387,402
21-03-06 23:45:00,65.4,25.4,0,0,0,0,0,0,15.81452381,11.31007937,403
21-03-06 23:50:00,65.7,24.9,0,0,0,0,0,0,15.85372258,11.31382903,402.190476190476
21-03-06 23:55:00,65.9,24.6,0,0,0,0,0,0,15.7934381,11.31747778,401
21-03-07 00:00:00,65.8,24.2,0,0,0,0,0,0,16.02830323,11.32123226,401.809523809524
21-03-07 00:05:00,65.5,24,0,0,0,0,0,0,15.7458,11.32491111,401
21-03-07 00:10:00,65.6,23.9,0,0,0,0,0,0,15.92385714,11.32861746,401
21-03-07 00:15:00,66,23.7,0,0,0,0,0,0,15.9687871,11.33234677,401
21-03-07 00:20:00,65.8,23.5,0,0,0,0,0,0,16.08623226,11.3360129,401
21-03-07 00:25:00,65.6,23.3,0,0,0,0,0,0,15.57280645,11.3396871,400.129032258065
21-03-07 00:30:00,66,23.3,0,0,0,0,0,0,15.81452381,11.34342063,401
21-03-07 00:35:00,66.2,23.1,0,0,0,0,0,0,15.87990968,11.34712742,401
21-03-07 00:40:00,66.5,22.9,0,0,0,0,0,0,3.83803,11.35035714,401
21-03-07 00:45:00,66.3,22.8,0,0,0,0,0,0,3.798353548,11.35121935,401
21-03-07 00:50:00,66.1,22.8,0,0,0,0,0,0,4.129301452,11.35218387,401.936507936508
21-03-07 00:55:00,66,22.9,0,0,0,0,0,0,3.896616032,11.35314603,402
21-03-07 01:00:00,65.8,22.9,0,0,0,0,0,0,3.93645,11.35400968,403
21-03-07 01:05:00,65.7,22.9,0,0,0,0,0,0,3.945816032,11.35497302,403.387096774194
21-03-07 01:10:00,65.8,22.9,0,0,0,0,0,0,3.999938548,11.35583548,404
21-03-07 01:15:00,65.6,22.9,0,0,0,0,0,0,4.03486,11.3568,405.983870967742
21-03-07 01:20:00,66,22.8,0,0,0,0,0,0,3.83644871,11.35768065,406
21-03-07 01:25:00,66.4,22.6,0,0,0,0,0,0,3.974539194,11.35862581,407.661290322581
21-03-07 01:30:00,66.2,22.5,0,0,0,0,0,0,3.903642222,11.35958889,408
21-03-07 01:35:00,65.8,22.6,0,0,0,0,0,0,3.78883,11.36045161,408.290322580645
21-03-07 01:40:00,66.2,22.6,0,0,0,0,0,0,3.924545161,11.36141613,409
21-03-07 01:45:00,66.2,22.5,0,0,0,0,0,0,3.784067742,11.36228065,408.91935483871
21-03-07 01:50:00,65.9,22.5,0,0,0,0,0,0,3.874541935,11.36324194,409.741935483871
21-03-07 01:55:00,67.6,22.8,0,0,0,0,0,0,4.08406,11.36420645,408
21-03-07 02:00:00,68.3,22.9,0,0,0,0,0,0,3.893589032,11.36507097,409
21-03-07 02:05:00,67.8,23.4,0,0,0,0,0,0,4.002832698,11.36603492,410.806451612903
21-03-07 02:10:00,66.9,24.1,0,0,0,0,0,0,4.085622222,11.36689365,410
21-03-07 02:15:00,66.6,24.9,0,0,0,0,0,0,4.016602581,11.36785806,411
21-03-07 02:20:00,66.6,25.5,0,0,0,0,0,0,3.947555806,11.36872258,410
21-03-07 02:25:00,66.3,26,0,0,0,0,0,0,3.915813548,11.36968387,410.548387096774
21-03-07 02:30:00,66,26.6,0,0,0,0,0,0,3.860253871,11.37064516,410.258064516129
21-03-07 02:35:00,66.1,27.3,0,0,0,0,0,0,3.83803,11.37150952,410.064516129032
21-03-07 02:40:00,66.2,27.6,0,0,0,0,0,0,0.091268452,11.3722,410
21-03-07 02:45:00,65.9,28,0,0,0,0,0,0,0,11.3722,411
21-03-07 02:50:00,65.7,28.6,0,0,0,0,0,0,0,11.37224839,410.483870967742
21-03-07 02:55:00,65.9,29.1,0,0,0,0,0,0,0.034365816,11.3723,411.322580645161
21-03-07 03:00:00,66,29.3,0,0,0,0,0,0,0.180420178,11.3723,411.258064516129
21-03-07 03:05:00,65.8,29.6,0,0,0,0,0,0,0.147617,11.3723,412
21-03-07 03:10:00,65.7,30.1,0,0,0,0,0,0,0.040475629,11.3723,413
21-03-07 03:15:00,65.7,30.3,0,0,0,0,0,0,0,11.3723,413
21-03-07 03:20:00,65.8,30.4,0,0,0,0,0,0,0.130434022,11.3723,412.370967741935
21-03-07 03:25:00,65.7,30.4,0,0,0,0,0,0,0,11.3723,414
21-03-07 03:30:00,65.6,30.5,0,0,0,0,0,0,0.003124159,11.3724,416
21-03-07 03:35:00,65.6,30.4,0,0,0,0,0,0,0,11.3724,416
21-03-07 03:40:00,65.6,30.4,0,0,0,0,0,0,0.091381952,11.3724,415.354838709677
21-03-07 03:45:00,65.8,30.3,0,0,0,0,0,0,0,11.3724,416
21-03-07 03:50:00,65.9,30,0,0,0,0,0,0,0.074198971,11.3724,416
21-03-07 03:55:00,66.1,29.8,0,0,0,0,0,0,0.003174555,11.3724,416
21-03-07 04:00:00,66,29.5,0,0,0,0,0,0,0.142061506,11.3724,416.91935483871
21-03-07 04:05:00,65.8,29.5,0,0,0,0,0,0,0.104760452,11.3725,418
21-03-07 04:10:00,65.8,29.5,0,0,0,0,0,0,0,11.3725,418.548387096774
21-03-07 04:15:00,65.8,29.4,0,0,0,0,0,0,0.066665516,11.3725,418.370967741935
21-03-07 04:20:00,66,29.5,0,0,0,0,0,0,0.082538426,11.3725,418.193548387097
21-03-07 04:25:00,66.1,29.5,0,0,0,0,0,0,0.0984112,11.3725,419
21-03-07 04:30:00,66.1,29.5,0,0,0,0,0,0,0.117156349,11.3725,419
21-03-07 04:35:00,66.2,29.7,0,0,0,0,0,0,0.057142065,11.3725,418
21-03-07 04:40:00,66.2,29.7,0,0,0,0,0,0,0.111109194,11.3726,419
21-03-07 04:45:00,66.3,29.8,0,0,0,0,0,0,0.037490032,11.3726,420
21-03-07 04:50:00,66.4,29.9,0,0,0,0,0,0,0,11.3726,420
21-03-07 04:55:00,66.5,29.9,0,0,0,0,0,0,0,11.3726,419.095238095238
21-03-07 05:00:00,66.3,30,0,0,0,0,0,0,0.030158271,11.3726,420
21-03-07 05:05:00,66,30.3,0,0,0,0,0,0,0.047618323,11.3726,420
21-03-07 05:10:00,66,30.5,0,0,0,0,0,0,0.114284106,11.3727,421
21-03-07 05:15:00,66,30.7,0,0,0,0,0,0,0,11.3727,421
21-03-07 05:20:00,66,30.7,0,0,0,0,0,0,0.190472903,11.3727,420
21-03-07 05:25:00,66,30.7,0,0,0,0,0,0,0.077776594,11.3727,421
21-03-07 05:30:00,65.9,30.7,0,0,0,0,0,0,0.038094658,11.3727,421
21-03-07 05:35:00,65.8,30.8,0,0,0,0,0,0,0.112469714,11.3727,422.548387096774
21-03-07 05:40:00,65.8,30.9,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 05:45:00,65.6,30.8,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 05:50:00,65.8,30.8,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 05:55:00,65.8,30.6,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:00:00,65.9,30.5,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:05:00,66.1,30.3,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:10:00,66.3,30.1,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:15:00,66.5,30,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:20:00,66.7,29.9,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:25:00,67,29.7,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:30:00,67.4,29.5,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:35:00,67.7,29.3,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:40:00,68.1,29,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:45:00,68.5,28.8,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:50:00,69,28.6,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 06:55:00,69.3,28.4,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:00:00,69.7,28.3,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:05:00,70.1,28.1,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:10:00,70.3,28.1,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:15:00,70.4,28.2,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:20:00,70.5,28.4,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:25:00,70.8,29.1,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:30:00,71.2,30.2,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:35:00,71.4,31.2,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:40:00,71.8,32.1,0,0,0,0,0,0,0.196822,16.40133561,422
21-03-07 07:45:00,72.1,32.8,0,0,0,31.73,0,0,0.196822,16.40133561,422
21-03-07 07:50:00,71.5,33.5,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 07:55:00,72,34.2,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:00:00,72.8,34.5,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:05:00,73.4,34.9,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:10:00,73.8,35.1,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:15:00,74.2,35.2,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:20:00,74.3,35.3,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:25:00,73.9,35.4,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:30:00,73.8,35.8,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:35:00,73.8,35.7,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:40:00,73.7,36,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:45:00,73.5,36.1,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:50:00,73.5,36.6,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 08:55:00,73.4,36.5,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 09:00:00,73.4,36.6,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 09:05:00,73.4,37,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 09:10:00,73.1,37,0,0,0,100,0,0,0.196822,16.40133561,422
21-03-07 09:15:00,72.7,37.4,0,0,0,100,0,0,0.196822,16.40133561,422
