Date_Time,Climate Temperature (˚F),Climate Humidity (%Rh),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPF (micromol/s),DLI (mol/m^2*d),CO2 Reading
21-03-09 05:45:00,55.6,40.5,0,0,0,0,0,0,0.107575806451613,16.6813,421
21-03-09 05:50:00,55.5,40.7,0,0,0,0,0,0,0.131242483870968,16.6813,421
21-03-09 05:55:00,55.5,40.9,0,0,0,0,0,0,0,16.6813,420
21-03-09 06:00:00,55.5,41.2,0,0,0,0,0,0,0.133394,16.6813,417.31746031746
21-03-09 06:05:00,55.5,41.4,0,0,0,0,0,0,0.165154476190476,16.6814,416.5
21-03-09 06:10:00,55.7,41.4,0,0,0,0,0,0,0.266789,16.6814,416.322580645161
21-03-09 06:15:00,55.7,41.5,0,0,0,0,0,0,0.459349693548387,16.6815,413.564516129032
21-03-09 06:20:00,55.8,41.7,0,0,0,0,0,0,0.671274032258064,16.6816,413
21-03-09 06:25:00,56.1,41.9,0,0,0,0,0,0,1.55232112903226,16.6819,412
21-03-09 06:30:00,56.7,41.7,0,0,0,0,0,0,2.82709806451613,0.000337655387096774,410.596774193548
21-03-09 06:35:00,57,41.6,0,0,0,0,0,0,8.00580612903226,0.00160811322580645,409
21-03-09 06:40:00,57.1,41.9,0,0,0,0,0,0,12.3040412698413,0.00425272920634921,409.774193548387
21-03-09 06:45:00,57.4,42.1,0,0,0,0,0,0,17.0841806451613,0.00808291290322581,408
21-03-09 06:50:00,58,42.1,0,0,0,0,0,0,21.8379709677419,0.0130949193548387,407.854838709677
21-03-09 06:55:00,58.3,42.1,0,0,0,0,0,0,27.796819047619,0.0195183365079365,407
21-03-09 07:00:00,59,41.9,0,0,0,0,0,0,33.4701193548387,0.027455364516129,407
21-03-09 07:05:00,59.3,41.7,0,0,0,0,0,0,39.9325428571429,0.0370313714285714,406.693548387097
21-03-09 07:10:00,59.8,41.7,0,0,0,0,0,0,45.8660741935484,0.0483334032258065,403
21-03-09 07:15:00,60.4,41.6,0,0,0,0,0,0,56.0234564516129,0.0615654290322581,402.096774193548
21-03-09 07:20:00,60.7,41.6,0,0,0,0,0,0,63.3368904761905,0.0774364412698413,402.790322580645
21-03-09 07:25:00,61.2,41.6,0,0,0,0,0,0,76.9383322580645,0.095287164516129,434.41935483871
21-03-09 07:30:00,61.7,41.5,0,0,0,0,0,0,72.6202903225806,0.11439314516129,430
21-03-09 07:35:00,62.1,41.4,0,0,0,26.09,0,0,79.7920142857143,0.133890666666667,425.790322580645
21-03-09 07:40:00,61.5,41.8,0,0,0,99.85,0,0,87.9735,0.155468,419.935483870968
21-03-09 07:45:00,61.7,42.7,0,0,0,100,0,0,94.1978983870968,0.179310725806452,417
21-03-09 07:50:00,62.3,42.9,0,0,0,100,0,0,93.7221777777778,0.203206904761905,414
21-03-09 07:55:00,63,42.7,0,0,0,100,0,0,105.861419354839,0.229622225806452,411.516129032258
21-03-09 08:00:00,64.1,42.3,0,0,0,100,0,0,96.7276507936508,0.256759825396825,409
21-03-09 08:05:00,64.9,41.9,0,0,0,100,0,0,120.170903225806,0.285325612903226,406
21-03-09 08:10:00,65.4,41.6,0,0,0,100,0,0,104.540129032258,0.315913451612903,402.064516129032
21-03-09 08:15:00,66,41.2,0,0,0,100,0,0,110.32946875,0.34543275,401
21-03-09 08:20:00,66,41.2,0,0,0,100,0,0,142.992,0.377977129032258,400.032258064516
21-03-09 08:25:00,66.2,41.1,0,0,0,100,0,0,121.227142857143,0.415098142857143,431.31746031746
21-03-09 08:30:00,66.2,41.2,0,0,0,100,0,0,135.0825,0.446694564516129,427
21-03-09 08:35:00,66.3,41.2,0,0,0,100,0,0,142.802903225806,0.485378629032258,422.809523809524
21-03-09 08:40:00,66.2,41.5,0,0,0,100,0,0,119.782476190476,0.519193952380952,419
21-03-09 08:45:00,66.2,41.9,0,0,0,100,0,0,148.326193548387,0.555448290322581,414.460317460317
21-03-09 08:50:00,66.2,42.2,0,0,0,100,0,0,153.937333333333,0.591262333333333,410.645161290323
21-03-09 08:55:00,66.2,42.3,0,0,0,100,0,0,218.325822580645,0.639817177419355,408.47619047619
21-03-09 09:00:00,66.3,42.5,0,0,0,100,0,0,379.882822580645,0.710725064516129,406
21-03-09 09:05:00,66.5,42.6,0,0,0,100,0,0,266.293476190476,0.793017476190476,402
21-03-09 09:10:00,66.5,42.7,0,0,0,100,0,0,220.453483870968,0.854941774193548,414.857142857143
21-03-09 09:15:00,66.5,42.8,0,0,0,100,0,0,217.831,0.920709903225806,431.58064516129
21-03-09 09:20:00,66.4,43,0,0,0,100,0,0,337.029096774194,0.989529677419355,427.548387096774
21-03-09 09:25:00,66.4,43.2,0,0,0,100,0,0,194.222,1.0473,421.967741935484
21-03-09 09:30:00,66.5,43.5,0,0,0,100,0,0,214.003806451613,1.10528983870968,416.15873015873
21-03-09 09:35:00,66.4,43.8,0,0,0,100,0,0,216.332507936508,1.16006333333333,410
21-03-09 09:40:00,66.7,43.7,0,0,0,100,0,0,250.583193548387,1.22170096774194,405.516129032258
21-03-09 09:45:00,66.5,43.9,0,0,0,100,0,0,252.819920634921,1.28577174603175,402
21-03-09 09:50:00,66.4,44.5,0,0,0,100,0,0,265.385841269841,1.35846333333333,402.58064516129
21-03-09 09:55:00,66.2,44.9,0,0,0,100,0,0,241.291396825397,1.42075317460317,405.193548387097
21-03-09 10:00:00,66.4,45.2,0,0,0,100,0,0,272.040290322581,1.50452258064516,403
21-03-09 10:05:00,67,45.2,0,0,0,100,0,0,266.555587301587,1.57228523809524,411.91935483871
21-03-09 10:10:00,67.5,44.6,0,0,0,100,0,0,247.607483870968,1.6384664516129,419.301587301587
21-03-09 10:15:00,68.2,44.2,0,0,0,100,0,0,222.358571428571,1.70481142857143,411.838709677419
21-03-09 10:20:00,68.8,43.5,0,0,0,100,0,0,232.133032258065,1.76738629032258,407.063492063492
21-03-09 10:25:00,69.2,42.9,0,0,0,100,0,0,236.149790322581,1.82793532258065,403
21-03-09 10:30:00,68.9,42.7,0,0,0,100,0,0,209.740111111111,1.88588333333333,401.483870967742
21-03-09 10:35:00,68.6,42.8,0,0,0,100,0,0,179.775983870968,1.93215709677419,487.111111111111
21-03-09 10:40:00,68.3,42.9,0,0,0,100,0,0,175.298241935484,1.97686161290323,793.629032258064
21-03-09 10:45:00,68.1,43.3,0,0,0,100,0,0,207.361,2.02842,1078.1935483871
21-03-09 10:50:00,68,43.6,0,0,0,100,0,0,185.977322580645,2.07926096774194,1284.1935483871
21-03-09 10:55:00,68,43.7,0,0,0,100,0,0,202.260761904762,2.13080142857143,1213.96774193548
21-03-09 11:00:00,68.3,43.8,0,0,0,100,0,0,207.86464516129,2.1841435483871,1236.22580645161
21-03-09 11:05:00,68.6,43.1,0,0,0,100,0,0,208.047714285714,2.23817666666667,1201.1935483871
21-03-09 11:10:00,68.6,42.6,0,0,0,100,0,0,245.329483870968,2.29642677419355,1223.70967741935
21-03-09 11:15:00,68.4,42.5,0,0,0,100,0,0,259.276870967742,2.36476193548387,1203.14285714286
21-03-09 11:20:00,68.2,42.4,0,0,0,100,0,0,294.280548387097,2.43390112903226,1230.24193548387
21-03-09 11:25:00,67.9,42.5,0,0,0,100,0,0,319.784142857143,2.5126819047619,1202.44444444444
21-03-09 11:30:00,67.8,42.5,0,0,0,100,0,0,366.145709677419,2.60206322580645,1229.53968253968
21-03-09 11:35:00,67.6,42.4,0,0,0,100,0,0,383.880903225806,2.69918967741935,1201.38095238095
21-03-09 11:40:00,67.1,42.6,0,0,0,100,0,0,452.546095238095,2.81151904761905,1235.74193548387
21-03-09 11:45:00,66.8,42.7,0,0,0,100,0,0,379.532328767123,2.91951260273973,1218.29411764706
21-03-09 11:50:00,66.9,42.6,0,0,0,100,0,0,400.002129032258,3.01997,1205.96774193548
21-03-09 11:55:00,66.8,42.6,0,0,0,100,0,0,301.309444444444,3.11709079365079,1236.74193548387
21-03-09 12:00:00,66.7,42.5,0,0,0,100,0,0,336.11846031746,3.20981396825397,1201
21-03-09 12:05:00,66.7,42.4,0,0,0,100,0,0,339.264564516129,3.29467758064516,635.047619047619
21-03-09 12:10:00,66.7,42.4,0,0,0,100,0,0,314.467274193548,3.37998822580645,607.190476190476
21-03-09 12:15:00,66.9,42.1,0,0,0,100,0,0,344.854761904762,3.46280111111111,922.354838709677
21-03-09 12:20:00,67.1,41.7,0,0,0,100,0,0,432.575285714286,3.55861142857143,1235.33333333333
21-03-09 12:25:00,67.3,41.4,0,0,0,100,0,0,405.022412698413,3.66801412698413,539
21-03-09 12:30:00,67.8,40.9,0,0,0,100,0,0,417.339,3.77751888888889,516.52380952381
21-03-09 12:35:00,68.5,40.2,0,0,0,100,0,0,426.145451612903,3.89435580645161,413.225806451613
21-03-09 12:40:00,69.2,39.5,0,0,0,100,0,0,413.700903225806,3.99827451612903,395
21-03-09 12:45:00,70.1,38.8,0,0,0,100,0,0,449.269903225806,4.10516096774194,391.193548387097
21-03-09 12:50:00,71,38,0,0,0,100,0,0,275.564822580645,4.19779661290323,383
21-03-09 12:55:00,71.6,37.3,0,0,0,100,0,0,282.681693548387,4.28167774193548,384.822580645161
21-03-09 13:00:00,71.9,37,0,0,0,100,0.35,1.4,264.393873015873,4.35668841269841,380.741935483871
21-03-09 13:05:00,71.2,35.9,0,0,0,100,88.82,30.6,304.214129032258,4.42482032258065,374
21-03-09 13:10:00,70.8,33.8,0,0,0,100,49.5,0,325.76,4.50359870967742,387.761904761905
21-03-09 13:15:00,71.2,33.6,0,0,0,100,0,0,292.607064516129,4.5851564516129,388.548387096774
21-03-09 13:20:00,71.4,33.7,0,0,0,100,0,0,279.397741935484,4.65754548387097,379.746031746032
21-03-09 13:25:00,72.2,33.5,0,0,0,100,33.17,39.27,261.825774193548,4.72681435483871,374.634920634921
21-03-09 13:30:00,71.2,32.1,0,0,0,100,100,12.4,276.319612903226,4.79874467741936,372.507936507937
21-03-09 13:35:00,71.9,31,0,0,0,100,100,52.33,243.282983870968,4.86439290322581,372.301587301587
21-03-09 13:40:00,71.9,30,0,0,0,100,100,49.33,238.577483870968,4.92697096774194,372
21-03-09 13:45:00,71.6,29.9,0,0,0,100,100,13.33,236.547920634921,4.98898968253968,372.903225806452
21-03-09 13:50:00,71.2,29.3,0,0,0,100,100,42.67,238.081161290323,5.05036161290323,372.290322580645
21-03-09 13:55:00,72,29.1,0,0,0,100,79.17,29.33,237.514857142857,5.11292523809524,370.516129032258
21-03-09 14:00:00,72,28.6,0,0,0,100,100,56,252.618322580645,5.17746419354839,373.634920634921
21-03-09 14:05:00,71.3,28.4,0,0,0,100,100,22.67,249.94919047619,5.2425819047619,377.253968253968
21-03-09 14:10:00,72,28.6,0,0,0,100,79.17,52.07,249.862,5.30828777777778,377
21-03-09 14:15:00,72.2,28.6,0,0,0,100,100,43.93,239.700677419355,5.37229516129032,380
21-03-09 14:20:00,72.3,28.1,0,0,0,100,100,90.67,241.01,5.43441,383.47619047619
21-03-09 14:25:00,72.6,27.6,0,0,0,100,100,61.33,233.464758064516,5.49630516129032,380.983870967742
21-03-09 14:30:00,72.2,27.3,0,0,0,100,100,78,233.084444444444,5.55635111111111,383
21-03-09 14:35:00,72.7,27,0,0,0,100,100,100,225.014935483871,5.61763451612903,382.048387096774
21-03-09 14:40:00,72.3,26.9,0,0,0,100,100,100,215.040714285714,5.67463714285714,378
21-03-09 14:45:00,71.9,27,0,0,0,100,100,100,210.985758064516,5.73004709677419,376.555555555556
21-03-09 14:50:00,72.2,27,0,0,0,100,100,100,207.624774193548,5.78462580645161,380
21-03-09 14:55:00,72.9,26.8,0,0,0,100,100,100,204.31235483871,5.83836064516129,376
21-03-09 15:00:00,72.6,26.6,0,0,0,100,100,100,200.61035483871,5.89594129032258,373.032258064516
21-03-09 15:05:00,72.7,26.7,0,0,0,100,100,100,562.295290322581,5.96234451612903,375
21-03-09 15:10:00,72.4,26.7,0,0,0,100,100,100,609.607322580645,6.14566903225806,374.571428571429
21-03-09 15:15:00,72.9,26.7,0,0,0,100,100,100,692.561451612903,6.26250193548387,377
21-03-09 15:20:00,72.1,26.7,0,0,0,100,100,100,374.920793650794,6.4295919047619,376
21-03-09 15:25:00,71,27.3,0,0,0,100,100,100,199.308032258065,6.48338,375.984126984127
21-03-09 15:30:00,71.2,27.4,0,0,0,100,100,100,534.844,6.6063175,380
21-03-09 15:35:00,70.9,27.4,0,0,0,100,100,70,186.200887096774,6.67862387096774,380
21-03-09 15:40:00,72.3,27.2,0,0,0,100,100,99.53,588.318967741935,6.79079677419355,403.112903225806
21-03-09 15:45:00,71.6,27.1,0,0,0,100,100,48.47,570.29535483871,6.94168064516129,388.52380952381
21-03-09 15:50:00,72.8,27.1,0,0,0,100,100,100,514.025322580645,7.08463741935484,397.285714285714
21-03-09 15:55:00,72.1,27,0,0,0,100,100,100,525.487677419355,7.22676709677419,403.322580645161
21-03-09 16:00:00,73.2,27.1,0,0,0,100,100,100,310.707419354839,7.3541964516129,398.774193548387
21-03-09 16:05:00,72,26.7,0,0,0,100,100,100,336.681761904762,7.4240453968254,388.161290322581
21-03-09 16:10:00,72.6,27.1,0,0,0,100,100,100,516.951338709677,7.54126096774194,404.403225806452
21-03-09 16:15:00,72,27,0,0,0,100,100,100,511.349483870968,7.67610870967742,389
21-03-09 16:20:00,72.6,26.9,0,0,0,100,100,100,767.204190476191,7.82835666666667,378.206349206349
21-03-09 16:25:00,72.4,26.5,0,0,0,100,100,100,573.309129032258,8.02027903225807,375.396825396825
21-03-09 16:30:00,71.6,26.8,0,0,0,100,100,100,492.750193548387,8.15085612903226,376
21-03-09 16:35:00,70.9,27.1,0,0,0,100,100,100,586.454774193548,8.29374838709677,375.777777777778
21-03-09 16:40:00,71.3,27.1,0,0,0,100,100,45.33,676.901888888889,8.46275825396826,380.032258064516
21-03-09 16:45:00,72.8,27,0,0,0,100,100,100,651.593387096774,8.63618709677419,387.564516129032
21-03-09 16:50:00,71.8,26.7,0,0,0,100,100,78,630.141904761905,8.80360857142857,380
21-03-09 16:55:00,71.9,26.8,0,0,0,100,100,78,610.158032258065,8.96553822580645,386.564516129032
21-03-09 17:00:00,73.2,26.9,0,0,0,100,100,100,588.793435483871,9.12333516129032,393.241935483871
21-03-09 17:05:00,73.1,26.8,15,15,15,100,100,100,208.247650793651,9.2530346031746,396.31746031746
21-03-09 17:10:00,72.1,26.5,100,100,100,100,100,100,174.296793650794,9.30107444444444,402.741935483871
21-03-09 17:15:00,74,26.3,100,100,100,100,100,100,166.496774193548,9.346895,404.095238095238
21-03-09 17:20:00,74.4,25.4,100,100,100,100,100,100,136.604306451613,9.38631741935484,425.984126984127
21-03-09 17:25:00,73.6,24.8,100,100,100,100,100,100,66.5446714285714,9.40942,427.387096774194
21-03-09 17:30:00,72.9,25,100,100,100,100,100,100,45.3699,9.42293666666667,417
21-03-09 17:35:00,73.3,25.4,100,100,100,100,100,100,32.6837419354839,9.43279903225806,412.129032258065
21-03-09 17:40:00,72.9,25.4,100,100,100,100,100,100,29.1251548387097,9.44087548387097,408
21-03-09 17:45:00,71.6,25.8,100,100,100,100,100,100,21.4248612903226,9.44747419354839,402.451612903226
21-03-09 17:50:00,71.9,26.4,100,100,100,100,100,100,15.8961333333333,9.45232,400.290322580645
21-03-09 17:55:00,71.6,26.8,100,100,100,100,100,100,11.6268161290323,9.45586870967742,431.322580645161
21-03-09 18:00:00,71.8,26.9,100,100,100,100,100,100,8.02947790322581,9.45838870967742,432.031746031746
21-03-09 18:05:00,70.8,26.8,81,81,81,100,100,100,5.0467519047619,9.46005333333333,429
21-03-09 18:10:00,71,27.2,0,0,0,100,100,100,2.86798142857143,9.46106142857143,427.596774193548
21-03-09 18:15:00,69.9,28,0,0,0,100,100,97,34.5014703238095,9.46308571428571,427
21-03-09 18:20:00,68.2,28.8,0,0,0,100,99.36,0,0.0666971,21.59526408,715.806451612903
21-03-09 18:25:00,68.5,29.5,0,0,0,100,4.47,0,0.0666971,21.59526408,1019.14285714286
21-03-09 18:30:00,68.3,30.1,0,0,0,100,0,0,0.0666971,21.59526408,1271.85483870968
21-03-09 18:35:00,67.6,30.8,0,0,0,100,0,0,0.0666971,21.59526408,1203
21-03-09 18:40:00,67,31.6,0,0,0,100,0,0,0.0666971,21.59526408,792.47619047619
21-03-09 18:45:00,66.5,32.2,0,0,0,100,0,0,0.0666971,21.59526408,468.354838709677
21-03-09 18:50:00,65.9,32.9,0,0,0,100,0,0,0.0666971,21.59526408,439.774193548387
21-03-09 18:55:00,65.3,33.6,0,0,0,100,0,0,0.0666971,21.59526408,432.935483870968
21-03-09 19:00:00,64.8,34.3,0,0,0,100,0,0,0.0666971,21.59526408,434.258064516129
21-03-09 19:05:00,64.2,35.1,0,0,0,100,0,0,0.0666971,21.59526408,429
21-03-09 19:10:00,63.7,35.9,0,0,0,100,0,0,0.0666971,21.59526408,430.629032258065
21-03-09 19:15:00,63.2,36.9,15,15,15,99.94,0,0,0.0666971,21.59526408,427
21-03-09 19:20:00,63.4,37.6,100,100,100,24.12,0,0,0.0666971,21.59526408,434
21-03-09 19:25:00,65.8,36.8,100,100,100,0,0,0,0.0666971,21.59526408,437.428571428571
21-03-09 19:30:00,67.1,35.7,100,100,100,0,0,0,0.0666971,21.59526408,438.380952380952
21-03-09 19:35:00,68,34.9,100,100,100,0,0,0,0.0666971,21.59526408,432
21-03-09 19:40:00,68.4,34.3,100,100,100,0,27.83,34.67,0.0666971,21.59526408,427.483870967742
21-03-09 19:45:00,69.1,33.7,100,100,100,0,100,100,0.0666971,21.59526408,426.064516129032
21-03-09 19:50:00,68.9,33.1,100,100,100,0,100,100,0.0666971,21.59526408,427.253968253968
21-03-09 19:55:00,68.7,32.7,100,100,100,0,100,100,0.0666971,21.59526408,427
21-03-09 20:00:00,68.5,32.3,100,100,100,0,100,100,0.0666971,21.59526408,429
21-03-09 20:05:00,68.1,32.1,100,100,100,0,100,100,0.0666971,21.59526408,430.730158730159
21-03-09 20:10:00,67.9,31.9,100,100,100,0,100,100,0.0666971,21.59526408,427.129032258065
21-03-09 20:15:00,67.6,31.9,100,100,100,0,100,100,0.0666971,21.59526408,427
21-03-09 20:20:00,67.3,31.9,100,100,100,0,100,100,0.0666971,21.59526408,432
21-03-09 20:25:00,67.3,31.9,100,100,100,0,100,100,0.0666971,21.59526408,431
21-03-09 20:30:00,67.6,31.8,100,100,100,0,100,100,0.0666971,21.59526408,435
21-03-09 20:35:00,67.5,31.7,100,100,100,0,100,100,0.0666971,21.59526408,430
21-03-09 20:40:00,66.7,31.8,100,100,100,0,100,100,0.0666971,21.59526408,432
21-03-09 20:45:00,66.2,31.8,100,100,100,0,100,100,0.0666971,21.59526408,430.145161290323
21-03-09 20:50:00,65.6,32,100,100,100,0,100,100,0.0666971,21.59526408,433
21-03-09 20:55:00,65.8,32.1,100,100,100,0,100,100,0.0666971,21.59526408,429.967741935484
21-03-09 21:00:00,66.6,31.6,100,100,100,0,100,100,0.0666971,21.59526408,433
21-03-09 21:05:00,66.6,31.4,100,100,100,0,100,100,0.0666971,21.59526408,433
21-03-09 21:10:00,66.4,31.4,100,100,100,0,100,100,0.0666971,21.59526408,433.15873015873
21-03-09 21:15:00,65.8,31.5,100,100,100,0,100,100,0.0666971,21.59526408,421.516129032258
21-03-09 21:20:00,65.5,31.7,100,100,100,0,100,100,0.0666971,21.59526408,410.777777777778
21-03-09 21:25:00,65.2,31.9,100,100,100,0,100,100,0.0666971,21.59526408,402.629032258065
21-03-09 21:30:00,65.6,32,100,100,100,0,100,100,0.0666971,21.59526408,396.809523809524
21-03-09 21:35:00,66.2,31.5,100,100,100,0,100,100,0.0666971,21.59526408,392
21-03-09 21:40:00,66.1,31.3,100,100,100,0,100,100,0.0666971,21.59526408,392
21-03-09 21:45:00,65.9,31.5,100,100,100,0,100,100,0.0666971,21.59526408,389
21-03-09 21:50:00,65.8,31.5,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-09 21:55:00,65.4,31.7,100,100,100,0,100,100,0.0666971,21.59526408,387.741935483871
21-03-09 22:00:00,65,31.9,100,100,100,0,100,100,0.0666971,21.59526408,387.920634920635
21-03-09 22:05:00,65,31.9,100,100,100,0,100,100,0.0666971,21.59526408,388.111111111111
21-03-09 22:10:00,65.7,31.5,100,100,100,0,100,100,0.0666971,21.59526408,388.709677419355
21-03-09 22:15:00,65.8,31.2,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-09 22:20:00,65.6,31.2,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-09 22:25:00,65.1,31.3,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-09 22:30:00,64.7,31.7,100,100,100,0,100,100,0.0666971,21.59526408,385.031746031746
21-03-09 22:35:00,64.5,31.7,100,100,100,0,100,100,0.0666971,21.59526408,385
21-03-09 22:40:00,65.1,31.8,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-09 22:45:00,65.7,31.4,100,100,100,0,100,100,0.0666971,21.59526408,386
21-03-09 22:50:00,65.6,31.3,100,100,100,0,100,100,0.0666971,21.59526408,387.241935483871
21-03-09 22:55:00,65.2,31.4,100,100,100,0,100,100,0.0666971,21.59526408,386
21-03-09 23:00:00,64.8,31.7,100,100,100,0,100,100,0.0666971,21.59526408,386
21-03-09 23:05:00,64.5,31.7,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-09 23:10:00,64,31.8,100,100,100,0,100,100,0.0666971,21.59526408,389.032258064516
21-03-09 23:15:00,64.5,31.8,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-09 23:20:00,65.2,31.5,100,100,100,0,100,100,0.0666971,21.59526408,390
21-03-09 23:25:00,65.1,31.4,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-09 23:30:00,64.7,31.6,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-09 23:35:00,64.2,31.7,100,100,100,0,100,100,0.0666971,21.59526408,386
21-03-09 23:40:00,63.6,31.9,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-09 23:45:00,63.2,32.3,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-09 23:50:00,63.7,32.2,100,100,100,0,100,100,0.0666971,21.59526408,386.951612903226
21-03-09 23:55:00,64.1,31.8,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-10 00:00:00,64,31.6,100,100,100,0,100,100,0.0666971,21.59526408,386.306451612903
21-03-10 00:05:00,63.6,31.6,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-10 00:10:00,63.1,31.9,100,100,100,0,100,100,0.0666971,21.59526408,385.677419354839
21-03-10 00:15:00,62.9,32,100,100,100,0,100,100,0.0666971,21.59526408,388.145161290323
21-03-10 00:20:00,63.2,32,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-10 00:25:00,63.6,31.7,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-10 00:30:00,63.6,31.4,100,100,100,0,100,100,0.0666971,21.59526408,387.596774193548
21-03-10 00:35:00,63.4,31.5,100,100,100,0,100,100,0.0666971,21.59526408,387.587301587302
21-03-10 00:40:00,63.2,31.6,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-10 00:45:00,62.8,31.7,100,100,100,0,100,100,0.0666971,21.59526408,389
21-03-10 00:50:00,63.4,31.6,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-10 00:55:00,63.9,31.2,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-10 01:00:00,63.7,31.1,100,100,100,0,100,100,0.0666971,21.59526408,386.507936507937
21-03-10 01:05:00,63.4,31.3,100,100,100,0,100,100,0.0666971,21.59526408,387.40625
21-03-10 01:10:00,62.9,31.4,100,100,100,0,100,100,0.0666971,21.59526408,386.91935483871
21-03-10 01:15:00,62.8,31.6,100,100,100,0,100,100,0.0666971,21.59526408,387
21-03-10 01:20:00,63,31.5,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-10 01:25:00,63.7,31.2,100,100,100,0,100,100,0.0666971,21.59526408,388.548387096774
21-03-10 01:30:00,64,30.8,100,100,100,0,100,100,0.0666971,21.59526408,389
21-03-10 01:35:00,63.8,30.7,100,100,100,0,100,100,0.0666971,21.59526408,390
21-03-10 01:40:00,63.5,30.8,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-10 01:45:00,63.3,30.9,100,100,100,0,100,100,0.0666971,21.59526408,389
21-03-10 01:50:00,63.1,31.1,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-10 01:55:00,63.6,31,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-10 02:00:00,64.2,30.5,100,100,100,0,100,100,0.0666971,21.59526408,388
21-03-10 02:05:00,64.2,30.4,100,100,100,0,100,100,0.0666971,21.59526408,388.08064516129
21-03-10 02:10:00,63.9,30.4,100,100,100,0,100,100,0.0666971,21.59526408,389
21-03-10 02:15:00,63.5,30.6,100,100,100,0,100,100,0.0666971,21.59526408,389.698412698413
21-03-10 02:20:00,63.2,30.8,100,100,100,0,100,100,0.0666971,21.59526408,388.483870967742
21-03-10 02:25:00,63,30.9,100,100,100,0,100,100,0.0666971,21.59526408,389.666666666667
21-03-10 02:30:00,63.7,30.7,100,100,100,0,100,100,0.0666971,21.59526408,389.112903225806
21-03-10 02:35:00,64.4,30.2,100,100,100,0,100,100,0.0666971,21.59526408,391.935483870968
21-03-10 02:40:00,64.3,29.9,100,100,100,0,100,100,0.0666971,21.59526408,392.746031746032
21-03-10 02:45:00,64.2,29.8,100,100,100,0,100,100,0.0666971,21.59526408,393.444444444444
21-03-10 02:50:00,63.8,29.8,100,100,100,0,100,100,0.0666971,21.59526408,392.645161290323
21-03-10 02:55:00,63.4,30.1,100,100,100,0,100,100,0.0666971,21.59526408,392.822580645161
21-03-10 03:00:00,63.1,30.3,100,100,100,0,100,100,0.0666971,21.59526408,393
21-03-10 03:05:00,63.2,30.4,100,100,100,0,100,100,0.0666971,21.59526408,394.253968253968
21-03-10 03:10:00,64,30.2,100,100,100,0,100,100,0.0666971,21.59526408,393.129032258065
21-03-10 03:15:00,64.2,29.8,100,100,100,0,100,100,0.0666971,21.59526408,392.370967741935
21-03-10 03:20:00,64.1,29.7,100,100,100,0,100,100,0.0666971,21.59526408,649.619047619048
21-03-10 03:25:00,63.8,29.7,100,100,100,0,100,100,0.0666971,21.59526408,1002
21-03-10 03:30:00,63.3,29.9,28,28,28,0,100,100,0.0666971,21.59526408,1278.24193548387
21-03-10 03:35:00,61.5,30.6,0,0,0,0,100,100,0.0666971,21.59526408,1217.82258064516
21-03-10 03:40:00,60.2,31.6,0,0,0,0,100,100,0.0666971,21.59526408,1221.22222222222
21-03-10 03:45:00,60.2,32.2,0,0,0,0,100,100,0.0666971,21.59526408,1245.70967741935
21-03-10 03:50:00,60.1,32.3,0,0,0,0,100,100,0.0666971,21.59526408,1223.37096774194
21-03-10 03:55:00,59.8,32.5,0,0,0,0,100,100,0.0666971,21.59526408,1217.29032258065
21-03-10 04:00:00,59.3,32.7,0,0,0,0,100,100,0.0666971,21.59526408,1218.28571428571
21-03-10 04:05:00,59,32.9,0,0,0,0,100,100,0.0666971,21.59526408,1236.61290322581
21-03-10 04:10:00,58.5,33.3,0,0,0,0,100,94,0.0666971,21.59526408,1243.54838709677
21-03-10 04:15:00,57.6,33.8,0,0,0,0,99.24,0,0.0666971,21.59526408,1213.39682539683
21-03-10 04:20:00,56.8,35,0,0,0,0,1.6,0,0.0666971,21.59526408,1232.11111111111
21-03-10 04:25:00,56.4,36,0,0,0,0,0,0,0.0666971,21.59526408,1235.12903225806
